Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
11990,Orange & Pearl- Redlands,Starbucks,5693-1231,909-748-0691,CO,"627 Orange St, Suite D",627 Orange St,Suite D,,Redlands,CA,US,923743246,"(34.0606346130371, -117.182807922363)",34.060634613037109,-117.18280792236328,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
11992,Lee Plaza,Starbucks,2805-89441,703-385-5732,CO,"11725 Lee Highway, Lee Plaza Center",11725 Lee Highway,,Lee Plaza Center,Fairfax,VA,US,220308800,"(38.8486442565918, -77.3529815673828)",38.8486442565918,-77.352981567382812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
11993,N Cedar Bluff & Park West Blvd,Starbucks,8578-82640,865-691-2712,CO,329 N Cedar Bluff Blvd,329 N Cedar Bluff Blvd,,,Knoxville,TN,US,379234507,"(35.9214096069336, -84.0929946899414)",35.921409606933594,-84.0929946899414,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
11995,Martins-Mishawaka #12,Starbucks,72974-70000,219-259-2405,LS,306 N Bittersweet,306 N Bittersweet,,,Mishawaka,IN,US,465444251,"(41.6650009155273, -86.1076354980469)",41.665000915527344,-86.107635498046875,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis,12/08/2013 10:41:59 PM
11996,Super Target Roswell ST-1761,Starbucks,72171-26530,7709980144,LS,1135 Woodstock Rd,1135 Woodstock Rd,,,Roswell,GA,US,300752231,"(34.0636749267578, -84.3971710205078)",34.063674926757812,-84.397171020507812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
11997,Safeway-Baltimore #1481,Starbucks,74124-17924,410-675-3704,LS,2610 Boston Street,2610 Boston Street,,,Baltimore,MD,US,212243667,"(39.2806205749512, -76.5790786743164)",39.280620574951172,-76.5790786743164,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12002,One Freedom Square,Starbucks,7605-7515,571-203-0601,CO,"11951 Freedom Drive, One Freedom Square",11951 Freedom Drive,,One Freedom Square,Reston,VA,US,201905640,"(38.9587860107422, -77.3591613769531)",38.958786010742188,-77.359161376953125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12003,96th & Madison,Starbucks,7558-15834,212-534-7225,CO,1378 Madison Avenue,1378 Madison Avenue,,,New York,NY,US,101280712,"(40.7871398925781, -73.9544830322266)",40.787139892578125,-73.954483032226562,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12004,North & Damen - Bucktown,Starbucks,2443-18979,7738620249,CO,1588 N. Milwaukee Ave.,1588 N. Milwaukee Ave.,,,Chicago,IL,US,606222008,"(41.9103164672852, -87.6777038574219)",41.910316467285156,-87.677703857421875,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12007,56th & Summitview Ave,Starbucks,3220-1162,(509) 972-3584,CO,"5621 Summitview Ave., Chalet Mall",5621 Summitview Ave.,,Chalet Mall,Yakima,WA,US,989083039,"(46.600830078125, -120.584838867188)",46.600830078125,-120.5848388671875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12010,North Olmsted,Starbucks,2315-1987,(440) 777-7020,CO,"24950 Lorain Road, Eagles Plaza",24950 Lorain Road,,Eagles Plaza,North Olmsted,OH,US,440702050,"(41.4254112243652, -81.8984298706055)",41.425411224365234,-81.898429870605469,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12011,North & Sheffield,Starbucks,2329-1968,3122551352,CO,"1001 W North Ave, Unit E",1001 W North Ave,Unit E,,Chicago,IL,US,606422552,"(41.910587310791, -87.6535339355469)",41.910587310791016,-87.653533935546875,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12014,Somerset North Mall,Starbucks,2250-1041,(248) 649-5040,CO,"2800 Big Beaver Road, N122, Somerset North Mall",2800 Big Beaver Road,N122,Somerset North Mall,Troy,MI,US,480843206,"(42.5630111694336, -83.1839981079102)",42.563011169433594,-83.183998107910156,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12015,303 W. Madison,Starbucks,2255-1248,(312) 781-9845,CO,303 West Madison,303 West Madison,,,Chicago,IL,US,606063309,"(41.8817977905273, -87.6354827880859)",41.881797790527344,-87.635482788085938,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12016,200 E. Randolph - Aon Center,Starbucks,2264-566,312-240-1602,CO,"200 East Randolph St, AON Center",200 East Randolph St,,AON Center,Chicago,IL,US,606016401,"(41.8851432800293, -87.6214752197266)",41.8851432800293,-87.621475219726562,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12017,Roswell Road,Starbucks,978-1102,404-256-3774,CO,6160 Roswell Road,6160 Roswell Road,,,Atlanta,GA,US,303283909,"(33.9233703613281, -84.3794937133789)",33.923370361328125,-84.3794937133789,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12020,Park Row at Beekman St,Starbucks,849-2059,212-608-8073,CO,"38 Park Row, #4",38 Park Row,#4,,New York,NY,US,100381551,"(40.7116432189941, -74.0066680908203)",40.711643218994141,-74.006668090820312,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12021,Upper Montclair,Starbucks,858-2049,9736550044,CO,572 Valley Road,572 Valley Road,,,Upper Montclair,NJ,US,070431805,"(40.8396759033203, -74.2080459594727)",40.839675903320312,-74.208045959472656,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12022,Leonard St. Belmont,Starbucks,871-1787,617-484-3213,CO,47 Leonard St.,47 Leonard St.,,,Belmont,MA,US,024782526,"(42.3972549438477, -71.1753921508789)",42.397254943847656,-71.1753921508789,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12023,Springfield,Starbucks,737-972,(703) 924-0215,CO,6525-B Frontier Drive,6525-B Frontier Drive,,,Springfield,VA,US,221501410,"(38.7752685546875, -77.1710510253906)",38.7752685546875,-77.171051025390625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12024,Mount Washington Mill,Starbucks,746-590,(410) 435-6530,CO,1340 Smith Avenue,1340 Smith Avenue,,,Baltimore,MD,US,212093701,"(39.3687973022461, -76.6494979858398)",39.368797302246094,-76.649497985839844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12025,Squirrel Hill,Starbucks,751-2034,412-421-6319,CO,6304 Forbes Avenue,6304 Forbes Avenue,,,Pittsburgh,PA,US,152171717,"(40.4377365112305, -79.9191818237305)",40.437736511230469,-79.919181823730469,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12026,Chestnut Hill,Starbucks,752-2048,215-242-3860,CO,8515 Germantown Avenue,8515 Germantown Avenue,,,Philadelphia,PA,US,19118,"(40.0764007568359, -75.2068099975586)",40.076400756835938,-75.2068099975586,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12028,Jenkintown,Starbucks,777-1555,(215) 572-6003,CO,746 Old York Road,746 Old York Road,,,Jenkintown,PA,US,190462833,"(40.1037559509277, -75.1259307861328)",40.103755950927734,-75.125930786132812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12029,Bronxville,Starbucks,803-2021,914-771-9103,CO,29 Park Place,29 Park Place,,,Bronxville,NY,US,107084106,"(40.9396057128906, -73.8343963623047)",40.939605712890625,-73.834396362304688,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12030,Safeway-Keizer #1516,Starbucks,74459-95598,503-390-8810,LS,4990 River Rd N,4990 River Rd N,,,Keizer,OR,US,973034540,"(44.9964752197266, -123.024345397949)",44.996475219726562,-123.02434539794922,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12031,I-24 & Sam Ridley Pkwy,Starbucks,8929-95186,615-220-0327,CO,620 Sam Ridley Pkwy West,620 Sam Ridley Pkwy West,,,Smyrna,TN,US,371675622,"(35.9790344238281, -86.5632476806641)",35.979034423828125,-86.563247680664062,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12032,Murphys Corner/Frd Myr,Starbucks,3256-782,425-357-0698,CO,12906 Bothell-Everett Hwy,12906 Bothell-Everett Hwy,,,Everett,WA,US,982086688,"(47.879524230957, -122.20858001709)",47.879524230957031,-122.20858001708984,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12033,4th & Meeker,Starbucks,3262-1872,(253) 520-3290,CO,425 West Meeker,425 West Meeker,,,Kent,WA,US,980325816,"(47.3816299438477, -122.237167358398)",47.381629943847656,-122.23716735839844,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12034,Lund & Cathie / Pt.Orchard,Starbucks,3263-1938,360-874-2360,CO,1960 SE Lund St,1960 SE Lund St,,,Port Orchard,WA,US,983665525,"(47.5191917419434, -122.62718963623)",47.519191741943359,-122.62718963623047,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12037,Atlantic Square,Starbucks,5348-860,(323) 888-2382,CO,2100 South Atlantic Blvd.,2100 South Atlantic Blvd.,,,Monterey Park,CA,US,917546802,"(34.0390663146973, -118.143417358398)",34.039066314697266,-118.14341735839844,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12038,Melrose Center,Starbucks,7258-600,(781) 662-0217,CO,521 Main Street,521 Main Street,,,Melrose,MA,US,021763835,"(42.4554672241211, -71.0648422241211)",42.455467224121094,-71.0648422241211,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12039,43rd & 8th,Starbucks,7263-890,(212) 398-9702,CO,684 Eighth Avenue,684 Eighth Avenue,,,New York,NY,US,100367114,"(40.7580833435059, -73.988883972168)",40.758083343505859,-73.988883972167969,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12040,Lake Houston Pkwy & Kingwood Dr,Starbucks,6273-1254,(281) 361-9413,CO,4522 Kingwood Dr,4522 Kingwood Dr,,,Kingwood,TX,US,773452600,"(30.0482120513916, -95.1825637817383)",30.0482120513916,-95.182563781738281,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12041,Greenville & Caruth Haven,Starbucks,6291-1072,214-360-0288,CO,6123 Greenville Ave,6123 Greenville Ave,,,Dallas,TX,US,752061910,"(32.8605728149414, -96.768310546875)",32.860572814941406,-96.768310546875,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12042,Canal Place,Starbucks,6298-1753,5045661223,CO,"333 Canal St., Suite 2070   Room 129 & 129A, The Shops at Canal Place",333 Canal St.,Suite 2070   Room 129 & 129A,The Shops at Canal Place,New Orleans,LA,US,701301108,"(29.9510078430176, -90.0656585693359)",29.951007843017578,-90.065658569335938,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12043,211 Congress,Starbucks,7201-540,617-542-4439,CO,211 Congress Street,211 Congress Street,,,Boston,MA,US,021102410,"(42.3546714782715, -71.0548400878906)",42.354671478271484,-71.054840087890625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12044,Port Washington,Starbucks,7203-550,(516) 944-5082,CO,72 Main Street,72 Main Street,,,Port Washington,NY,US,110502821,"(40.8304405212402, -73.6884460449219)",40.830440521240234,-73.688446044921875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12045,Bay Area & Gateway - Barnes & Noble,Starbucks,6242-628,2813323307,CO,"1037 W. Bay Area Blvd., Baybrook Gateway Shopping Center",1037 W. Bay Area Blvd.,,Baybrook Gateway Shopping Center,Webster,TX,US,775984047,"(29.5389270782471, -95.1384048461914)",29.53892707824707,-95.1384048461914,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12049,190th & Normandie,Starbucks,5651-1915,310-618-8339,CO,"1450 190th Street, Suite F",1450 190th Street,Suite F,,Torrance,CA,US,905011138,"(33.8580284118652, -118.30298614502)",33.858028411865234,-118.30298614501953,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12052,La Paz & Aliso Creek,Starbucks,5589-1670,949-831-1848,CO,"27931 La Paz Road, Ste. E",27931 La Paz Road,Ste. E,,Laguna Niguel,CA,US,926773934,"(33.5560760498047, -117.710159301758)",33.556076049804688,-117.71015930175781,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12054,La Brea & Centinela,Starbucks,2820-88441,310-412-2370,CO,"941 N. La Brea Avenue, La Brea Plaza",941 N. La Brea Avenue,,La Brea Plaza,Inglewood,CA,US,903022207,"(33.9755821228027, -118.35791015625)",33.975582122802734,-118.35791015625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12055,17th & Tustin,Starbucks,6843-82601,714-568-9884,CO,2302 E. 17th Street,2302 E. 17th Street,,,Santa Ana,CA,US,927058609,"(33.7595481872559, -117.833694458008)",33.759548187255859,-117.83369445800781,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12056,1st Street & Trimble,Starbucks,3457-73037,408-428-9887,CO,"2579 North First Street, The Marketplace",2579 North First Street,,The Marketplace,San Jose,CA,US,951311003,"(37.3853492736816, -121.927917480469)",37.385349273681641,-121.92791748046875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12057,"Shaw & Hwy 41, Fresno",Starbucks,6973-88409,559-228-0209,CO,318 E. Shaw Avenue,318 E. Shaw Avenue,,,Fresno,CA,US,937107610,"(36.8088912963867, -119.78352355957)",36.808891296386719,-119.78352355957031,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12058,Santa Monica & La Brea,Starbucks,6729-74640,323-874-2135,CO,"7100 Santa Monica Blvd, Suite 140, West Hollywood Gateway",7100 Santa Monica Blvd,Suite 140,West Hollywood Gateway,West Hollywood,CA,US,900466174,"(34.0903968811035, -118.344299316406)",34.090396881103516,-118.34429931640625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12060,Shirley & Plummer,Starbucks,5627-249,818-576-1073,CO,19500 Plummer St.,19500 Plummer St.,,,Northridge,CA,US,913242144,"(34.242259979248, -118.559661865234)",34.242259979248047,-118.55966186523438,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12061,The Outlets at Orange,Starbucks,5540-1551,714-769-3175,CO,"20 City Blvd W, Bld K; #41",20 City Blvd W,Bld K; #41,,Orange,CA,US,928683100,"(33.7813262939453, -117.89185333252)",33.781326293945312,-117.89185333251953,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12062,2000 El Camino - Palo Alto,Starbucks,5541-1260,650-320-8125,CO,2000 El Camino Real,2000 El Camino Real,,,Palo Alto,CA,US,943061123,"(37.4273910522461, -122.149269104004)",37.427391052246094,-122.14926910400391,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12063,Las Trampas & Danville Blvd,Starbucks,5543-1657,(925) 362-9568,CO,3225 Danville Boulevard,3225 Danville Boulevard,,,Alamo,CA,US,945071913,"(37.8481979370117, -122.031677246094)",37.848197937011719,-122.03167724609375,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12065,Trails Village Center - Summerlin,Starbucks,5561-926,702-233-4258,CO,"1990 Village Center Circle, Suite 1",1990 Village Center Circle,Suite 1,,Las Vegas,NV,US,891346242,"(36.1917572021484, -115.304931640625)",36.191757202148438,-115.304931640625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12066,Veterans & Walnut Redwood City,Starbucks,5574-1836,(650) 780-0889,CO,400 Walnut Road,400 Walnut Road,,,Redwood City,CA,US,940632098,"(37.4903717041016, -122.22509765625)",37.490371704101562,-122.22509765625,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12067,Parkway Plaza - El Cajon,Starbucks,5438-1316,(619) 444-4920,CO,701 Parkway Plaza,701 Parkway Plaza,,,El Cajon,CA,US,920202535,"(32.8047981262207, -116.96745300293)",32.8047981262207,-116.96745300292969,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12068,North County Fair Mall - Escondido,Starbucks,5441-1060,7604326211,CO,"200 East Via Rancho Parkway, B-255",200 East Via Rancho Parkway,B-255,,Escondido,CA,US,920258006,"(33.0711555480957, -117.065612792969)",33.0711555480957,-117.06561279296875,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12069,Church & Market - S.F.,Starbucks,5396-1025,(415) 431-5561,CO,2018 Market Street,2018 Market Street,,,San Francisco,CA,US,941141314,"(37.7690734863281, -122.427726745605)",37.769073486328125,-122.42772674560547,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12070,River Road & Stoneloop,Starbucks,5398-1178,(520) 408-2292,CO,98 West River Road,98 West River Road,,,Tucson,AZ,US,857045101,"(32.2971687316895, -110.973007202148)",32.297168731689453,-110.97300720214844,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/08/2013 10:41:59 PM
12071,Geary & Taylor - San Francisco,Starbucks,5404-1241,(415) 922-9086,CO,442 Geary Street,442 Geary Street,,,San Francisco,CA,US,941021223,"(37.7871780395508, -122.410774230957)",37.787178039550781,-122.41077423095703,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12072,Isla Vista,Starbucks,5332-862,(805) 968-1192,CO,888 Embarcadero del Norte,888 Embarcadero del Norte,,,Isla Vista,CA,US,931174895,"(34.4133529663086, -119.85521697998)",34.413352966308594,-119.85521697998047,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12073,Devonshire & Mason,Starbucks,5341-1057,(818) 700-9937,CO,"20516 Devonshire Street, Suite B",20516 Devonshire Street,Suite B,,Chatsworth,CA,US,913113207,"(34.2567672729492, -118.580230712891)",34.256767272949219,-118.58023071289063,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12074,31 Church,Starbucks,7241-641,(617) 492-7870,CO,31 Church Street,31 Church Street,,,Cambridge,MA,US,021383715,"(42.3744926452637, -71.1201705932617)",42.374492645263672,-71.120170593261719,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12077,Vons-Newport Beach #1912,Starbucks,74648-93368,949-759-3880,LS,2660 San Miguel Dr,2660 San Miguel Dr,,,Newport Beach,CA,US,926605437,"(33.6259536743164, -117.85018157959)",33.625953674316406,-117.85018157958984,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12078,Shrewsbury Square,Starbucks,3481-93777,717-227-3520,CO,14605 Mt. Airy Road,14605 Mt. Airy Road,,,Shrewsbury,PA,US,173611433,"(39.7748107910156, -76.6700668334961)",39.774810791015625,-76.6700668334961,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12079,Millcreek Plaza,Starbucks,8844-94170,814-866-2070,CO,350 Millcreek Plaza,350 Millcreek Plaza,,,Erie,PA,US,165655104,"(42.0647926330566, -80.0995254516602)",42.064792633056641,-80.099525451660156,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12086,Sea Girt,Starbucks,7405-1695,732-282-0940,CO,"2150 Highway 35, #E-18, Brook 35 Plaza",2150 Highway 35,#E-18,Brook 35 Plaza,Sea Girt,NJ,US,087501001,"(40.1387557983398, -74.0612335205078)",40.138755798339844,-74.061233520507812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12087,Middle & Exchange St.,Starbucks,7408-1269,(207) 761-2797,CO,176 Middle St.,176 Middle St.,,,Portland,ME,US,041014005,"(43.6575469970703, -70.2545928955078)",43.657546997070312,-70.254592895507812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12088,"Williamsville, Main Street",Starbucks,7340-1326,(716) 633-4387,CO,5429 Main Street,5429 Main Street,,,Williamsville,NY,US,142216647,"(42.9617347717285, -78.7506103515625)",42.961734771728516,-78.7506103515625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
